IMDB_ID,Series,Keywords_Synopsis,Keywords_Plot,Synopsis,Genre,Plot,Closest_Series
1728986,Bol Bachchan,Action Comedy Ranakpur village temple starts lives sister ancestral owner lock lie property land case legally fighting,Action Comedy breaks man child lies hell loose temple lock save safety starts making web,"Abbas Ali  lives in Karol Bagh, New Delhi with his sister Sania. They are legally fighting for an ancestral property - land case. But the odds turn against them and they lose. Their well wisher, Shastri Chacha, advises and convinces them to migrate to his village Ranakpur where he assures Abbas that he will get him a job at his owner's place. The owner being none other than the powerful Prithviraj Raghuvanshi. Abbas enters Ranakpur village and while saving a child trapped inside a temple, he breaks open the lock of an ancestral temple but fate plays an important twist in Abbas' life as the whole village including Prithviraj's step-brother Vikrant opposes Abbas' actions but Prithviraj arrives and handles the situation. On being asked his name, Abbas's friend comes out with a fake name, as it would create a rage if villagers came to know that the lock of a temple had been broken by a Muslim. From here starts a series of cover-ups, goof-ups and comic situations where to cover one lie, Abbas starts padding up with a bigger lie telling people that he also has a twin brother with no moustache. From here on starts the topsy-turvy journey of a single person acting as two different entities.","['Action', 'Comedy']","All hell breaks loose when a Muslim man breaks a temple lock to save a little child, thus for his safety keeps a Hindu name, where he starts making web of lies.","Race 3,Shahid,Aanchhi,Baaghi 3,Begum Jaan,Dhokha: Round D Corner"
1869296,Bbuddah... Hoga Terra Baap,Action Comedy Crime Thriller mother wife gangsters eliminate father finally den son reveals friend declared affair relationship ageing decides,Action Comedy Crime Thriller flamboyantly-dressed Buddah quick-tempered retired job hit-man returns call,"ACP Karan has declared that he will eliminate all gangsters from Mumbai within two months. Gangster Kabir Bhai decides to eliminate Karan instead. In comes Vijju, a hitman who refuses to acknowledge that he is ageing, returning to Mumbai after a long exile in Paris, France, in order to perform one last job. While the gangsters and Vijju try to take down Karan, Karan is trying to woo his old college friend Tanya, and Tanya's friend Amrita is trying to figure out the relationship between Vijju and her mother, as she presumes that they must've had an affair many years ago, due to her mother's overly friendly nature to Vijju. Vijju later reveals that he is not the contract killer and is rather trying to protect his son, ACP Karan. Vijju was a gangster and his rowdyism ultimately leds to him and Sita, his wife get separated and he became separated from his son, Karan and Karan also had no idea about his father as his mother never told him. He also reveals that he didn't have an affair with Amrita's mother. Meanwhile, Vijju meets his estranged wife, Sita, but fails to patch the relationship, while Karan finally succeeds in winning over Tanya and her conservative father. Tedha attempts once again and is successful in pumping some bullets into Karan, failing Vijju's attempts to stop him from going to the place of the shootout. A hurt and angry Vijju then admits Karan to a hospital and visits Kabir's den. After reciting a short story and explaining three morals, Vijju informs that Karan is alive and that the den is surrounded by police, by accusing Tedha of being an undercover officer. A fierce shootout ensues in which Vijju kills all the confused gangsters at the den except Kabir and his aide Mac, who roped in Vijju to the underworld don. Tedha is killed by Kabir, who thinks he was lying. A surprised Kabir realises that Vijju is Karan's father, and that Tedha wasn't an undercover officer. He is shot in the head by Vijju, but Vijju spares Mac. At the hospital, Vijju, finally acknowledging that he is ageing, finally reconciles with his wife and asks her to decide whether he should reveal his identity to Karan. However, she forbids him from doing so, and he decides to go back to Paris, telling his wife Sita to bring Karan along when she is ready to do so.","['Action', 'Comedy', 'Crime', 'Thriller']","A quick-tempered, flamboyantly-dressed, retired hit-man returns to India for one last job. Just don't call him ""Buddah""","Dishoom,Commando 2,Commando 3,Dishkiyaoon,Satyameva Jayate,Singham"
5785116,Begum Jaan,Action Drama History named time friends women leave woman hurt back place run house makes home,Action Drama History story refuse part brothel partition,"After that, the movie takes us back to a long time ago in 1947. That was the year when India became independent from the British. The last British ruler in India, Mountbatten, gave a man named Cyril Radcliffe the job of dividing India into two parts - India and Pakistan. Radcliffe drew two lines on a map, one in the Punjab region and another in Bengal. These lines were called the Radcliffe Line.

Begum Jaan is a woman who runs a house where some women live and work. These women were not wanted by their families, so Begum Jaan took care of them. She has some helpers, like an older woman named Amma, a worker named Sujeet who brings customers, and a guard named Salim. They also have two dogs. Some government officers come and try to make them leave the house because it is on land that the government needs. Sujeet and Rubina fall in love with each other. Raja Sahib helps take care of the house and pays the taxes. Begum Jaan asks Raja Sahib for help, and he comes with gifts. He promises to help them, but he wants to spend the night with a young woman named Shabnam who has had a hard time. Begum Jaan tells Shabnam that she has to do this, and Begum Jaan sings while it happens.

Begum Jaan and her team were asked to leave their home, but they didn't want to go. So, Hari and Ilyas asked a scary person named Kabir to frighten them. Kabir even hurt Begum's dogs and gave their meat to her and her friends. Then, someone named Raja Sahib came and said they had to leave. Begum was sad because she thought Raja Sahib would help them. But she said she would rather die in her home than be homeless. Because of what Kabir did, Begum decided to teach her friends how to fight. They practiced a lot. Then, Kabir killed someone named Sujeet and told the other girls to run away. This made Begum and her friends very angry.

Meanwhile, there is a teacher named Masterji who has strong feelings for Begum Jaan, a lady he likes. But there is another lady named Gulabo who also likes Masterji. However, when Masterji asks Begum Jaan to marry him, she says no and tells him to go away. This makes Masterji very angry, so he comes up with a plan to hurt Begum Jaan. He convinces Gulabo to leave the place they live and go away, but then he doesn't treat her nicely and makes bad people hurt her. This makes Gulabo very upset and she promises to get back at Masterji.

That night, a man named Kabir and his friends attacked a place where some women lived. Laadli, her mother, and Shabnam had to run away and were chased by a policeman named Shyam Singh. He wanted something from them, but when Laadli took off her clothes, it reminded him of his own daughter and he felt sad. The women at the place tried to fight back, but they couldn't win. Then, another woman named Gulabo came back and killed a man named Masterji. But she was hurt by Masterji's friends and she died. Kabir and his friends set fire to the place, and the women inside tried to fight, but many of them died. In the end, Begum Jaan and four other women smiled as they saw their home burn. They went inside and closed the doors, and they died in the fire. This is similar to the story of Rani Padmavati, who also chose to die instead of being captured by the enemy.

At the end of the movie, Ilyas and Hari feel really sorry for what they did. Ilyas hurts himself and we see that the brothel is destroyed, which means the Begum Jaan's story has come to an end. In the present time, we find out that the old lady is actually Laadli. She takes off her clothes to protect the couple, and when the bad guys see this, they get scared and run away. Then, the very old Laadli helps the injured couple to leave.
","['Action', 'Drama', 'History']",The story of eleven prostitutes who refuse to part ways with their brothel and each other during the partition between India and Pakistan.,"Teri Meri Kahaani,Gadar 2,Manikarnika: The Queen of Jhansi,Bajrangi Bhaijaan,Roohi,Raat Akeli Hai"
1667838,I Hate Luv Storys,Comedy Drama Romance Raj love life friends feelings realizes loves romances director films begun resemble brings meet premiere hurt,Comedy Drama Romance love girl idea,"Simran loves Bollywood romances so much so that her life has begun to resemble one. With her awesome job as an art director in films and a ""Mr. Perfect"" fiancé, Raj, she lives a dreamy life. But then comes Jay, who brings a fresh joy into her life. Jay is an assistant to a director who is famous for his love story films, but Jay himself is repulsed to romances and is a firm disbeliever of love. He initially chides Simran for her obsession with romance, and Simran also has a bad impression of him, but soon after, the two become friends while working on Veer's next.

Simran's close bond with Jay brings problems in her love life. She feels that Raj is not right for her, and falls in love with Jay, dreaming of spending her entire life with him. She decides to confess her feelings to him, but after doing so, Jay explains that he never thought of her that way—they were only best friends. Heartbroken, Simran leaves and does not speak to Jay.

Jay finds that her absence in his life upsets him and realizes that he has fallen in love with her. He plans a romantic dinner, asking Simran to meet him. He admits that he loves her but this time, she rejects him, as she does not want to hurt Raj's feelings after giving him another chance. A heartbroken Jay tries to accept the fact that he has lost Simran to Raj. However, Jay's friends and his mother persuade him to not give up on Simran. Jay tries to make Simran jealous but soon realizes that manipulating her feelings will hurt her even more.

Meanwhile, Raj proposes to Simran, and she accepts. But Simran realizes she doesn't love Raj, and tells him so. She goes to the movie premiere, where she hopes to meet Jay. On the other hand, Jay is leaving, as he has given up all hopes of being with Simran. At the airport, he talks to his mother and she again asks him not to give up. Encouraged, Jay runs back to the premiere. He finds Simran outside the theatre and the two express their love for each other and hug, finally getting their happy ending.","['Comedy', 'Drama', 'Romance']","Jay doesn't believe in love Stories, and Simran, is a girl who's in love with the idea of Love itself.","Jayantabhai Ki Luv Story,Akaash Vani,Mitron,Shimla Mirchi,Simmba,Hate Story IV"
1535467,Patiala House,Drama Sport gora watch family home shattering glass completed shift dreams UK.Parghat protect walk ficial back letter,Drama Sport young cricket cheer talented player defy father wishes play side rebellion siblings quietly,"1979 Southall, London, UK.Gurtej Singh Kahlon, 34 years of age has just completed his shift at the Woolfe Rubber Factory. He will slowly walk back home. He will ignore the gora kid walking with his mother, pointing at him the funny brown man in the turban. He will cross the street when the group of white disgruntled, unemployed factory workers will try and provoke him into a confrontation. He will enter his warm cozy home and sing happy birthday to his six year old son Gattu. He will shield his family when the shards of shattering glass will threaten to injure them. He will chase the gora hoodlums who threw the rock shattering the glass window. He will break open his gora skull with his bare hands. He will protect his family. From now on, he will protect his family.1994 Southall, London, UK.Parghat Singh Kahlon  age 17 years old has just given his father Gurtej Singh Kahlon an official letter. He will watch his father read every word. He will watch his fathers eyes brimming with rage. He will hear his father reminding him of the struggle against the goras. He will see his father tear his dreams into pieces as the official letter is thrown on his face.2010 Southall, London, UK.Parghat Singh Kahlon  age 34 years has just woken up like he has every morning for the last 17 years. He will walk across Southall. He will open the corner store across the tube station. He will tend to his customers. He will hear the neighbourhood boys playing cricket in the back alley. He will remember a dream that could have become a reality. He will tend to his customers.
He will watch his father ruling a house, a family, a community like he has for the last 25 years. He will silently tolerate the snide remarks and insults passed by a younger generation. He will pour his heart out to his neighbours adopted brother. He will understand the bitterness of his siblings. He will identify with their shattered dreams. He will participate to begin a change. He will finally summon the courage to challenge his father and start a movement that will shake the very foundations of Patiala House.","['Drama', 'Sport']","A talented young Indian cricket player must defy his father's wishes to play for the side of England, a rebellion his siblings quietly cheer.","Sardar Ka Grandson,Paan Singh Tomar,Bajrangi Bhaijaan,Yamla Pagla Deewana,Kochadaiiyaan,Singh Saab the Great"
6265050,Shabaash Mithu,Biography Drama Sport cricket tch ODI win score women fin ining girls runs time ying scores,Biography Drama Sport team life biopic based struggles captain,"Mithali Raj  is former Test and ODI captain of women's national cricket team. She led India to finals of 2017 Women's Cricket World Cup.
The film based on her life chronicles the events of her life's journey in the world of women cricket. It presents her struggles and euphoric rise in the women cricket.There was a time when nobody in India could name a single woman cricketer. Cricketer is a guy's sport.
IN 1990, Noorie , plays cricket with the boys of her colony. She is feisty and would never take a step back. Her mother is tired of her tomboy antics and enrolls her into a dance class, where Noorie meets Mithali or Mithu. Mithu is the best student in Bharat Natyam. Noorie and Mithu become best friends. Mithun  is Mithu's elder brother, who plays cricket
Mithu is not allowed to enter the cricket ground by Mithun. Mithu & Mithun live with Mother Leela Raj  and Father Dorai Raj .Noorie decides to teach cricket to Mithu. Due to her dance training, Mithu has very good hand eye coordination. The girls are asked to vacate the ground by a boys team, but Noorie challenges them to get Mithu out. The whole team fails, and this is watched by the boys coach Sampath .
Sampath speaks to Mithu's parents and offers to coach her. Mithu cuts her hair, when her family resists the idea. They give in, the training starts at Keyes Cricket Academy in Hyderabad. Mithun is heartbroken, as he wanted to play professionally.Mithu is good at batting, while Noorie takes up spin bowling. Sampath irons out the kinks in her batting, like dragging the back foot while playing forward. For injuries, he treats them with ice packs, but no respite from training. The girls grow up.
Noorie had never told her parents that she was playing cricket. She was hiding this from them. One fine day, she is married off  and Mithu is left alone in her journey.Mithu plays on the day of Noorie's wedding ceremony and is selected for the national camp. As she enters camp, she is treated with hostility with the old timer players. They hide her period pills and subject her to a brutal first training session. Players include Sresha Badyal , Khushi Anvekar , Nilu Paswan , Kajal Sutar , Jhulan Goswami , Preeti Valhar , current captain Sukumari Marwaha . Mithu is considered too educated and fragile to survive in a hostile environment. Mithu is demoralized and isolated.
The head of Women's Cricket Board is Shanta, who sees the hostility and tells Mithu to pull herself together. Sampath explains to Mithu that each of the girls have a story behind them. Jhulan works in the morning and travels 2 hrs by train to attend academy and then goes back home to work at a tea stall. Khushi is the daughter of a Ludhiana blacksmith. Preeti is the daughter of a Saurashtra fisherman. Sampath tells Mithu to fight fire with fire.In the warm up match Mithu scores a century. Shanta selects Mithali for the Eng-Ireland tour prep matches over objections from Sukumari. In the prep match, Mithali plays a stellar innings to win the match from a losing position. The opposing team pushes Jhulan around, and Mithali stands up for her. When the opposing bowler picks a brawl with Mithu, the entire team runs onto the pitch to defend her. Mithu is selected to play for India.
At check in, the entire team is asked to remove excess baggage or pay the fee. The girls cant decide if they should leave behind clothes or equipment. Thats when they see the Men's cricket team being escorted through the airport like VIPs. The girls leave their warm clothes behind to conform to baggage regulations.Just before the match Shanta calls Sukumari to inform her that Sampath died in a bike accident. She tells Sukumari not to inform Mithali, but Sukumari does just that to un-nerve Mithali before the most crucial game of her life. Mithali plays through the pain and scores a century. In the next match, she posts the highest test score in women's cricket.
Mithali goes from strength to strength, picking up player of the match awards. Sukumari watches from the sidelines.
Mithali then objects to the few matches allocated to women's cricket in the calendar yr. Shanta says that WCB does not have budget, so Mithali suggests that WCB should partner with the BCCI. Sukumari tries to shut Mithali down, but she argues for a full time male coach as well. That is the moment when Mithali is announced as the team captain.Mithali embarks on her agenda. She writes consistently to the BCCI. She also introduces new training methods to improve fitness of the team and its ability to play short pitched bowling. The team wins matches in England. Finally, BCCI agrees to a merger. But BCCI sends the team old clothes of the men's team. She is told that her male coach Unni has been fired and the new coach of the Women's team is Sukumari.
Mithali meets the BCCI chief , with her whole team. she argues for the identity of the team. The BCCI chief calls Peon Bala , who cannot name a single woman cricketer. BCCI decides to spend on sending WAGS of the male team on tours, instead of spending on the women's team. Mithali resigns and goes home.Mithali decides to get married, but soon realizes that getting married means saying goodbye to cricket. She walks away. Under Sukumari, the team loses match after match and is given an ultimatum for the world cup. Shanta explains to Sukumari that Mithali is not her competitor, but her trump card. Sukumari calls Noorie, who tells Mithali to rejoin the team. Noorie says that Mithu is playing for every woman who never got to the cricket pitch. Mithali gets the team back together .Sukumari welcomes Mithali back into the team. India faces England in the 2017 world cup opener. Mithali tells the team that they are playing for their identity.
India score 282, with Mithali scoring 50. India win by 35 runs. West Indies is next. India win by 7 wickets. Pakistan is next. India is all out for 169. Mithali gambles that the pitch has dried out and plays her spinners. Pakistan is 74 all out. This win gets them noticed back home. Sri Lanka comes next. India wins by 16 runs, with another Mithali half century.
South Africa scores 273/9. Mithali is out first ball and India lose heavily. Aus is next. India score 227, but Aus win easily.
The match with New Zealand is a must win for both teams. Whoever wins goes to the semi finals. Mithali scores a century and India score 265. NZ is 79 all out. India is in the semi finals.India face Aus in Semi finals. India score 281/4. India win by 37 runs and enter the final. They face England. Eng score 228/7. Mithali is run out for 23. India lose by 9 runs, after dominating the match for majority of the time. The team returns dejected, but are welcomed as heroes at the airport. The team gets its due.","['Biography', 'Drama', 'Sport']","A biopic based on the life and struggles of Mithali Raj, Indian Cricketer, and captain of the Indian National Cricket team.","M.S. Dhoni: The Untold Story,Azhar,Kaun Pravin Tambe?,83,Ghoomer,Manikarnika: The Queen of Jhansi"
3302962,Shaadi Ke Side Effects,Comedy Romance baby Vidya Balan family starts time makes hotel advice telling pregnant realizes child dharth complicated,Comedy Romance baby complicated relationship develops man woman married,"Siddharth  and Trisha  are happily married couple until, Trisha gets pregnant and things started getting complicated. Sid is not ready for a baby as he is just a struggling music composer, yet lies to Trisha. On his friends' advice Sid starts reading pregnancy books and following Trisha's daily routine by putting a balloon in his shirt. Finally, Trisha gives birth to a baby girl and starts devoting all her time to the baby. Trisha's mother  feels that Sid is a careless person and can not take this responsibility, at which Sid makes a desperate attempt to behave like a family man but fails, as on one occasion he takes baby for a walk but forgets her in the market.Frustrated, Sid ask for help from Trisha's brother-in-law Ranveer , who is a typical family man. Ranveer, reveals to him that when he gets frustrated, he makes a business trip excuse and stays in a hotel room to enjoy his life as a bachelor. Sid takes on his idea and starts staying in hotel, with excuse of working overnight in studio. But soon he has to cut down his idea, due to an added expense at home as Trisha decides to hire an expensive governess . Sid then, without telling Trisha, goes for a cheaper solution by shifting to shared PG along with Manav , a dope-head bachelor. Sid takes Manav's advice and starts living a carefree life.Then enters Shekhar , a young neighbor, who saves the baby when she gets locked in and thus frequently comes to meet Trisha, which makes Sid jealous. Sid realizes value of his family when Manav is hospitalized and none of his family or friends are around to take care of him. Filled with guilt, Sid confesses the PG secret to Trisha, who in anger throws him out. Sid seeks Ranveer for advice, only to discover that Ranveer is having an affair. Ranveer confronts Sid by telling him that he has also cheated Trisha by devoting time apart from his family. Sid realizes his mistake, After repeated apologies by Sid, Trisha reveals that she also got involved with Shekhar and is now pregnant. Sid rushes out of the house along with the baby and later he realizes that he should forgive Trisha for their child and also because all these happened because of him and thus forgives Trisha. To which Trisha surprises him by telling that she is not pregnant with Shekhar's child but with their child. Sid and Trisha reunite and start living a happy family life along with their baby.Towards the end Sid is in the park playing with their two children and giving ""Fatherhood notes"" to other fathers in the park. He calls Trisha to give her the good news that a music company has finally asked him to compose a song for their album. Trisha is now a working woman and tells Sid that she will be late because of a deal which needs to be completed. Sid says that he is fine to look after the kids till she returns. As the camera pans out showing Trisha relaxing in a hotel room with a glass of wine.","['Comedy', 'Romance']",A complicated relationship develops between a man and woman after getting married and having a baby.,"Jhootha Hi Sahi,Jabariya Jodi,Pyaar Ka Punchnama 2,Hate Story,Ki &amp; Ka,Gehraiyaan"
2699840,John Day,Action Crime Drama Thriller similarly thought hidden beast film revolves saint story,Action Crime Drama Thriller bank wife fire fraud manager grieving daughter died pawns heist ties corruption,"The film revolves around the thought - just like behind every saint there is a beast hidden, similarly, there is a story behind every beast.","['Action', 'Crime', 'Drama', 'Thriller']","A bank manager and his wife, still grieving over their daughter who died in a fire, become pawns in a bank heist with ties to corruption and fraud.","Gali Guleiyan,Ascharyachakit!,My Client&apos;s Wife,Irada,Koi Jaane Na,Shor in the City"
20251896,Kahani Rubberband Ki,Comedy Drama Family love lives young find mselves accidental pregnancy unfolds heartland journey enchanting individuals communities entangled,Comedy Drama Family pregnancy regular life young couple contraceptive device malfunction results unintended decides manufacturer maintaining friendship condom,"""Kahani Rubberband Ki"" unfolds in the heartland of Uttar Pradesh, where two young and enchanting individuals from different communities find themselves entangled in an unexpected journey. Akash and Kavya, deeply in love, have their lives upended by an accidental pregnancy. This unforeseen twist in their lives is the result of a contraceptive ""protection"" failure, a fateful event that shatters their dreams and plunges them into a world of turmoil.

The accidental pregnancy becomes the catalyst for a cascade of misunderstandings and ultimately leads to the disintegration of the once-beautiful and heartwarming relationship between Akash and Kavya. As the young couple grapples with the weight of this unintended consequence, their two endearing families also find themselves caught in the crossfire of emotions, testing the bonds that once united them.

In the midst of this turmoil, Akash steps up to accept responsibility not just for his own actions but also for the future of his relationship with Kavya. He takes a significant step by filing a formal complaint against the ""V Care Condom manufacturer,"" shedding light on the issues surrounding contraceptive safety and reliability. Akash's decision is not merely an effort to salvage his love but also a mission to promote public awareness regarding the importance of safe and dependable contraception.

""Kahani Rubberband Ki"" is a poignant and thought-provoking tale that delves into the complexities of love, relationships, and the unforeseen challenges that life throws our way, all while highlighting the significance of personal responsibility and social consciousness.","['Comedy', 'Drama', 'Family']","The regular life of a young couple in Uttar Pradesh until a contraceptive device malfunction results in an unintended pregnancy. While maintaining his friendship with Kavya, Narendra decides to take on the condom manufacturer","Aa Bhi Ja O Piya,Zara Hatke Zara Bachke,Jayeshbhai Jordaar,Hate Story,Humpty Sharma Ki Dulhania,Anjaana Anjaani"
2064849,London Paris New York,Romance movie toge heart house cab meet love rushes film leaves airport explore starts king ked,Romance completely differences individuals drawn spite Follow city journey meet night,"The movie starts with Nikhil Chopra being interviewed by a reporter in New York asking him about his newly directed movie and why he chose a serious subject and he replies saying that he was asked by someone to be true to yourself and this movie shows the biggest truth about him. He then receives a message and rushes outside to catch a cab.

In the cab, he remembers how he met Lalitha at the London airport in 2005. She misses her connecting flight to New York and bumps into Nikhil while collecting her luggage. They instantly strike a chord and decide to explore London as both of them do not want to head away to their homes but wish to enjoy their first day of freedom. During the day, they roam around in London, explore tourist locales, get drenched in rain and discuss personal ambitions. As the day ends, Nikhil and Lalitha become close but Lalitha declares that she cannot have a long distance relationship with him. While parting ways, Nikhil buys a ticket for himself and tells Lalitha that he will meet her in New York City in six months. She says that they should not write to each other and he agrees to meet her at the New York airport.

After two years, Nikhil rushes to Paris when he finds out that Lalitha has come there for an exchange program. It is revealed that Nikhil could never make it to New York as he had promised to Lalitha. Lalitha is at first angry with Nikhil for ditching her, however soon she makes peace with the fact and they set out roaming the streets of Paris. They still feel the same attraction for each other and end up spending the night together in Nikhil's hotel. Nikhil admits that he is in love with Lalitha. They start out to watch the film he has made for his course but Lalitha is unable to control her emotions on seeing it.

It is revealed that Lalitha had actually taken a trip back to London when she also realized that she was in love with Nikhil. However, she finds him in bed with his film's actress which breaks her heart. She resolved to get even with Nikhil if given a chance. Realizing that Nikhil is in love with her, she breaks his heart too and leaves for New York.

The film moves forward to present day when Nikhil lands outside Lalitha's house. They go together for a cab ride in New York City. Lalitha tells him that she is will marry an American and relocate to Mumbai. Nikhil tries his best to win Lalitha's heart. Lalitha also apologized for breaking his heart. They again spend the night together on the streets.

However, as morning arrives, Lalitha starts rushing for her wedding which leaves Nikhil heartbroken again as he had thought he had won back Lalitha. He takes out his anger on her, explaining how she had been all wrong in this relationship. Lalitha leaves for her house. Nikhil rushes first to her church where Lalitha was getting married and then to her house only to learn that Lalitha had called off her marriage.

They meet again outside her house and decide to spend the rest of their lives together.",['Romance'],"Nikhil and Lalitha are two completely different individuals who are drawn to each other in spite of their differences -- or perhaps because of it. Follow their journey as they meet in London, Paris and New York for a night in each city.","Hate Story IV,Hasee Toh Phasee,Hum Bhi Akele Tum Bhi Akele,Love Per Square Foot,Tamasha,Shiddat"
15545626,Zindagi Shatranj Hai,Thriller Zindagi Hai Shatranj person husband wife story pain suffering unable photo house photos police entered posing present evidence home,Thriller husband men wife ready accept fact telling,"'Zindagi Shatranj Hai' is a story about the pain and suffering of a wife. She knows very well that the person who has entered her house posing as her husband is not her husband, but is unable to present any evidence before the police. There is a photo of the same person in the family photos at home, even in his mobile phone the photo of the same person is visible. The servant of the house also considers the impersonator as his master and the audience watching the film also believes that he is her real husband. Perhaps due to mental illness, Kavita is unable to recognize him, but the question always arises that who was the person whom Kavita had left at the airport?",['Thriller'],A men whose wife not ready to accept him has a husband despite of the fact that everyone else was telling that he is her husband.,"My Client&apos;s Wife,1920 London,Haseen Dillruba,Thank You,Karthik Calling Karthik,Bajrangi Bhaijaan"
10875678,Happy Hardy and Heer,Comedy Romance Happy loser lovable smitten childhood friend fond express feelings guy job woo moves meets attempts entrepreneur pretext,Comedy Romance Happy grow friends falling pretext job choose moves meets carefree hopes fall born brought self-made entrepreneur,"Happy, a lovable loser, is smitten by his childhood friend Heer. Though she is fond of him, she is yet to express her feelings for him. When she moves to London, Happy follows her there. Though he goes there on the pretext of getting a job, his real goal is to woo Heer. In London, she meets Hardy, who is born and raised there. While Happy comes across as a happy-go-lucky guy, who fails at everything he attempts, Hardy is a successful entrepreneur. Heer falls for the latter, a twist in the tale leads to a situation where she has to choose between her childhood friend and her ideal man.","['Comedy', 'Romance']","Happy and Heer grow up as best friends, with Happy falling for Heer over the years. When she moves to London, Happy goes with her on the pretext of getting a job. He hopes that she will fall for him too but she soon meets Hardy, who was born and brought up in the UK. Hardy is a self-made entrepreneur while Happy is light-hearted and carefree. Who will Heer choose?","Happy Bhag Jayegi,Housefull 2,Desi Boyz,Rockstar,Happy Phirr Bhag Jayegi,Mastizaade"
3796006,Roar: Tigers of the Sundarbans,Action Adventure Sci-Fi Thriller cub villagers body leads team white jungles rescues back young photojournalist assignment tiger ensnared small settlement based,Action Adventure Sci-Fi Thriller Pandit death photojournalist brother killed white tigress jungles team commandos enter prohibited core area forest avenge,"Uday, a young photojournalist on assignment in the jungles of the Sundarbans, rescues a white tiger cub ensnared in a poachers trap and brings the cub to a small settlement he is based in. Soon, panic among the villagers sets in. In order to bring calm back to the villagers, the forest warden takes the cub away.
The Royal Bengal Tigress enters the village in the night searching for her cub. She picks up the scent of her cubs blood and reaches the photographers hut. When she fails to get her cub back, her instinct leads her to avenge the kidnapping. She unleashes her wrath upon Uday, kills him, and disappears with his body.
Enters Pundit; captain of an elite commando team, who comes to the Sundarbans to claim his brother Udays body. Silent replies from the villagers leads Pundit to a confrontation with the park warden. She callously declares the case closed and refuses to send a party to recover Udays body as the expanse and dangers of the forest ecology are too complex. Angry and emotional, Pundit decides to deal with the matter himself. He calls upon his own crack commando team and with the help of a local guide Madhu they engage a known tracker, Jhumpa, and set off on a do-or-die mission to capture and kill the white tigress.
The team's quest leads them deep into the marshy heartland of the Sundarbans where they see things only heard of before in old folklore.
Yet sharp and intelligent, the white tigress not only eludes them every time but also manipulates them into her territory. Adding to their predicament, a villainous poacher Bheera senses an opportunity to serve his own interest. He schemes a plan to use the survivors as bait to trap his prize catch, the Royal Bengal White Tigress. But little do they know that the hunters are soon going to become the hunted.","['Action', 'Adventure', 'Sci-Fi', 'Thriller']","After his photojournalist brother gets killed by a white tigress in the jungles of the Sundarbans, Pandit and his team of commandos enter the prohibited core area of the forest to avenge his death.","Junglee,Chakravyuh,Sherni,Delhi Safari,India&apos;s Most Wanted,Thar"
